Price,Close,High,Low,Open,Volume
Ticker,IOC.NS,IOC.NS,IOC.NS,IOC.NS,IOC.NS
Date,,,,,
2021-02-09,48.648704528808594,49.69437898172252,48.30014637783728,49.69437898172252,71867815
2021-02-10,48.17566680908203,49.17154812581328,47.85200523868268,48.84788655541393,34008033
2021-02-11,48.05118179321289,48.549119581741586,47.752416840708676,47.85200325872091,29268846
2021-02-12,47.35406494140625,48.34994050734305,47.10509320068833,48.07607786086752,28558101
2021-02-15,46.88102340698242,47.85200526957342,46.80633074110073,47.57813975929754,22194036
2021-02-16,47.603031158447266,48.05117855702138,46.8063256218378,46.88101827955027,37303716
2021-02-17,47.304264068603516,47.652822190741766,47.12998500753439,47.57813238566932,24688639
2021-02-18,49.29602813720703,49.71927610384194,47.45365094814086,47.45365094814086,81083085
2021-02-19,48.574012756347656,50.04293511217497,47.85199987980653,49.39561204386905,63290026
2021-02-22,47.627925872802734,49.047052122267814,47.35406040333875,48.54911438701813,29230623
2021-02-23,48.62380599975586,49.34581887686003,47.80220671159376,48.00137953370962,53269024
2021-02-24,48.773189544677734,49.74416841418685,48.30014271238674,48.997258961425885,29676166
2021-02-25,50.24210739135742,50.764947440289646,49.221335292903156,49.49519792014028,94125667
2021-02-26,48.8229866027832,50.764950193578755,48.399738639267134,49.544999510683354,68584740
2021-03-01,50.142520904541016,50.54087224201467,49.694376362191534,50.29190621763553,45069373
2021-03-02,50.88943099975586,51.835518999419754,50.665361575062086,50.91432760249961,68580370
2021-03-03,51.08860397338867,51.785720171460746,50.491074175479326,51.287776773714135,45034914
2021-03-04,50.51597595214844,51.337575234617375,50.36659633659666,50.5408725547404,25305613
2021-03-05,50.51597595214844,51.21309222165756,50.21721102257781,50.64046466357532,60217765
2021-03-08,51.5865478515625,52.28366413313323,50.839638363946314,50.914328173014496,74599173
2021-03-09,50.067832946777344,51.23799039998705,49.395613259187215,51.0139209697685,44887903
2021-03-10,49.22133255004883,50.740048010328934,49.146642746782604,50.740048010328934,31741065
2021-03-12,50.4412841796875,50.939221910599194,49.893553245531315,49.91844984715355,52481499
2021-03-15,50.316810607910156,51.13841001245928,49.79397047885678,50.615569883405904,31646668
2021-03-16,49.99314498901367,51.08861267273898,49.769069852025616,50.83964093147086,41291265
2021-03-17,48.897674560546875,50.41639013025171,48.79808814901663,50.41639013025171,31383499
2021-03-18,48.42463684082031,49.54500114537553,48.051182072635235,49.24623619113397,32120652
2021-03-19,49.171539306640625,49.59478722326106,47.50343854276007,48.27524457279733,51668046
2021-03-22,49.3707160949707,49.69437763341011,48.92257154115735,49.61968782418575,31878691
2021-03-23,49.678794860839844,50.06390179774558,49.49907515627556,49.90986137348949,33229980
2021-03-24,48.54915237426758,49.67879989542364,48.39510899626756,49.29369291949012,28562503
2021-03-25,46.674964904785156,48.626173216049985,46.44390130389674,48.44645936724029,41865562
2021-03-26,46.674964904785156,47.342485238610706,46.52092446294827,47.1370950446951,28462275
2021-03-30,47.00872039794922,47.214110571444316,46.26417991722969,46.72630707306046,30887440
2021-03-31,47.16276931762695,47.39383292275795,46.700639169231806,47.00872593482857,20242771
2021-04-01,47.830291748046875,47.932988326740606,46.82901406191687,47.2397945004249,22265911
2021-04-05,46.59794616699219,47.7532671463391,46.2385125816665,47.7532671463391,25774072
2021-04-06,46.8033332824707,47.162766844104844,46.44389972083656,46.674963313849084,16560441
2021-04-07,47.59922790527344,47.7019244835068,46.80334044196529,46.80334044196529,20614233
2021-04-08,47.727596282958984,48.11270329660509,47.49652972426464,47.75326969211761,19175106
2021-04-09,47.08574295043945,47.727589845364925,46.88035276674053,47.650566690144736,15445974
2021-04-12,44.67240905761719,46.44390055330988,44.54403908669463,46.26418376927152,29943736
2021-04-13,45.59667205810547,45.827735684011614,44.72376143585251,44.775108255357566,23964055
2021-04-15,46.26418685913086,46.3925568386269,45.23723583756226,45.28858265410737,23591248
2021-04-16,46.28986358642578,46.80334060309344,45.77638950789158,45.77638950789158,15435475
2021-04-19,45.23723220825195,45.5966657714975,44.595388238532344,45.16020905148048,22902361
2021-04-20,45.08319091796875,46.21283847237796,44.85212731323349,45.36560427563762,16299066
2021-04-22,45.108863830566406,45.33992743276711,44.852126821247076,45.18588405192227,14235285
2021-04-23,45.2115592956543,45.46829629871857,44.877799134977614,45.00616910557627,12005517
2021-04-26,45.2885856628418,45.596672458846655,45.05752203490487,45.54532270075689,10600021
2021-04-27,45.622344970703125,45.7507149562003,45.2885847712905,45.2885847712905,13128622
2021-04-28,45.90475082397461,45.98177398282632,45.699360630591855,45.80205719634978,9505056
2021-04-29,45.648014068603516,46.46957484666678,45.545317502279055,46.34120487329449,13435744
2021-04-30,46.6492919921875,47.80461294700645,45.18588427416358,45.493971037368546,44723547
2021-05-03,46.95738220214844,47.18844582244609,45.98177796456577,46.135821357475315,20483677
2021-05-04,46.931705474853516,48.01000327271584,46.77766209283514,47.496526312032316,22283461
2021-05-05,47.342491149902344,47.9843352187641,47.13710093034124,47.65057501017726,34464111
2021-05-06,47.54787826538086,47.83028869704064,47.239791487085405,47.676248246026184,22084128
2021-05-07,48.62617492675781,48.908588289660486,47.34248690415736,47.70192049068811,27762753
2021-05-10,50.91114044189453,51.11653356889089,48.88291195960245,48.934258772285034,55456126
2021-05-11,53.247459411621094,53.606893001877864,50.21795024071398,50.628730647255075,115361688
2021-05-12,52.78532791137695,54.73653615339911,52.528587974493576,53.35014872100122,58626690
2021-05-14,51.88675308227539,53.22178798415125,51.34759973869218,52.785334153225165,32738629
2021-05-17,52.37455368041992,52.50292072578304,51.398946506860206,52.194833940644884,29540865
2021-05-18,54.1973876953125,54.37710153424797,52.60561304539201,52.93936731770074,53646370
2021-05-19,55.04463195800781,55.94321307052967,53.452857015247055,53.65824429753002,111262026
2021-05-20,53.76094055175781,56.328316682061995,53.658241040583036,56.328316682061995,84723675
2021-05-21,53.555545806884766,54.89058064963624,53.17043881120905,54.32575979823619,57868768
2021-05-24,56.199947357177734,56.43100802634201,53.91497881562172,53.91497881562172,124798564
2021-05-25,56.63639450073242,57.45795520252475,56.27696095916507,56.68774131006124,61080268
2021-05-26,57.50930404663086,57.92008441206114,56.09724911133062,56.533702882333664,55487863
2021-05-27,56.61072540283203,58.382219840774034,56.45668496312668,57.86873995589067,51485233
2021-05-28,56.405338287353516,57.50931251840844,55.686476949153466,57.252578424860836,45369177
2021-05-31,56.09725570678711,56.73909679783479,55.63512259961159,56.48236271192234,27328504
2021-06-01,56.431007385253906,56.970160693044846,55.99455358330227,56.225620126107856,25662061
2021-06-02,56.9188117980957,57.20121926910062,56.25129147773377,56.37965851000873,26079462
2021-06-03,57.74037170410156,57.99711164112434,56.55937739582234,56.55937739582234,31434373
2021-06-04,58.84435272216797,59.02406658585626,57.71470509304154,57.766051911238186,42494730
2021-06-07,58.89569854736328,59.434846005604626,58.69030540177298,58.972718773359674,28815546
2021-06-08,59.92265319824219,60.33343361778661,58.20250541693328,59.126759891841566,34179129
2021-06-09,59.0240592956543,60.51314034450405,58.7929986423082,60.12803337932794,31520341
2021-06-10,59.537540435791016,59.81994790701139,59.15243346240625,59.306473901253725,19462978
2021-06-11,59.1010856628418,60.256406678580056,58.74165206619435,59.76860603893943,22644016
2021-06-14,58.92137145996094,59.409172096764486,57.766050450942096,59.17811142072063,15977089
2021-06-15,59.434844970703125,59.76860515380919,58.81867729719432,58.81867729719432,18716286
2021-06-16,59.51185989379883,60.153706794614195,59.306472646348126,59.43483967600481,17840275
2021-06-17,58.84435272216797,59.71726038404446,58.561939345819695,59.02406658585626,14332735
2021-06-18,57.66335678100586,59.357825242664916,56.99583640920891,59.152437975199106,24316953
2021-06-21,57.84306335449219,58.27951711915061,56.81610951771216,57.25256915863636,22640152
2021-06-22,58.4592399597168,58.97271396744772,58.022786171705604,58.330867050584494,18181960
2021-06-23,57.971431732177734,58.792998346517244,57.86873810898501,58.792998346517244,8197572
2021-06-24,57.22690200805664,58.33087030482792,57.02150886774586,58.02278940876138,11987605
2021-06-25,57.20121383666992,57.714693669536445,57.09852022060283,57.25256652096898,7819713
2021-06-28,56.9188117980957,57.4836326163716,56.84179157873073,57.45795920991661,9776194
2021-06-29,55.53242874145508,57.45796375937145,55.352714882040594,56.91881630486148,22785070
2021-06-30,55.404056549072266,56.43100454565929,55.250010236198015,55.5837703917819,17106526
2021-07-01,55.224334716796875,55.9432018126581,55.1216410963212,55.404054428895066,13216218
2021-07-02,55.68647384643555,56.353988328733756,55.327040259228944,55.327040259228944,17907844
2021-07-05,55.86618423461914,56.19994439318691,55.68647039030282,56.19994439318691,9305578
2021-07-06,55.66079330444336,56.174273203858746,55.558099675066785,55.81483962477448,9301320
2021-07-07,55.42973327636719,55.66079394512408,55.018952877866376,55.27568695426292,11177004
2021-07-08,55.224334716796875,56.02022202801486,55.1216410963212,55.42972783401398,14297863
2021-07-09,55.095977783203125,55.25001824213242,54.71087075961304,55.22434483231087,10924398
2021-07-12,55.04463195800781,55.60945286055291,54.864912209743274,55.121652188863926,9438729
2021-07-13,55.35270690917969,55.5067473379188,54.86490046564113,55.121640389805336,11227437
2021-07-14,54.993282318115234,55.53242978273467,54.76221576112596,55.224342998837855,9119790
2021-07-15,54.582496643066406,55.0702972427814,54.5054705473084,54.94193021029484,11451739
2021-07-16,54.47980499267578,55.14732541034395,54.14605066010862,54.45413158247831,11793582
2021-07-19,54.40278244018555,55.404063023953384,53.96632860918932,54.30008880377859,17532862
2021-07-20,54.223060607910156,54.839228212067226,53.683907343473685,54.47979466119818,19243816
2021-07-22,54.78789138793945,54.94193772425706,54.01767733515205,54.68519774790563,16258848
2021-07-23,54.42845153808594,55.04462506025477,54.14604406033591,54.78788511330672,10996716
2021-07-26,53.73525619506836,54.55682282559167,53.65823597615662,54.42844991780607,10937572
2021-07-27,53.375823974609375,54.09468516634561,53.01639044060848,53.78660431685817,11591373
2021-07-28,53.4015007019043,53.78660766399432,52.93936764638356,53.4015007019043,13733836
2021-07-29,53.35015106201172,53.658237824537466,52.99072336137563,53.529870788596,15139800
2021-07-30,52.96504592895508,54.582500019675805,52.836678888527416,53.529872659369666,39367890
2021-08-02,54.171714782714844,54.35142862328572,53.22178113947105,53.65823491426623,19968907
2021-08-03,54.50547409057617,54.685193824006575,54.06902027548301,54.42845386607735,15159726
2021-08-04,54.069007873535156,55.198655202540586,53.86362065531514,54.68518128072543,17376739
2021-08-05,54.14715576171875,54.58991668282177,53.41790037595499,54.433644265196286,20246398
2021-08-06,55.162906646728516,55.34522349688251,54.069023429356434,54.14716262867041,13803814
2021-08-09,54.38155746459961,55.44939617346801,54.14715777123709,55.31917412159994,12460222
2021-08-10,53.26163101196289,54.64200863441005,53.07932013566118,54.64200863441005,12318604
2021-08-11,54.51177978515625,54.66805220935162,53.28767460801256,53.54812467421587,16287054
2021-08-12,54.22529220581055,54.954547634823335,54.042975367965575,54.511780726278495,13442644
2021-08-13,54.51177978515625,54.6940966198536,54.04297443493705,54.173202448630434,10050325
2021-08-16,55.8400764465332,55.970298517422144,54.32947657948427,54.563882268268664,32819128
2021-08-17,55.0587272644043,56.387010154394645,54.537833065401294,55.89216036728261,25693791
2021-08-18,55.31917953491211,55.475446012445396,54.53783522487767,55.42335718660097,18888795
2021-08-20,53.912757873535156,54.954552283273514,53.65230778080455,54.928507870118864,15736258
2021-08-23,53.65230178833008,54.642007261218026,53.235585263215,54.642007261218026,10432123
2021-08-24,55.162906646728516,55.319179084172504,53.99089019122642,54.12111225477644,17847588
2021-08-25,55.26708221435547,55.709849136104005,54.90245448897556,55.47544346936559,11312487
2021-08-26,55.00663375854492,55.24103344561184,54.53782842322781,55.162900216589534,11929699
2021-08-27,55.18894958496094,55.449399666286524,54.85036626759281,55.08477193690422,8356207
2021-08-30,55.91820526123047,56.36096622837752,55.26708303597573,55.42335546985245,19240269
2021-08-31,57.74134826660156,57.975747993305205,55.944253889285655,56.256792819408105,33485407
2021-09-01,57.68925476074219,58.184104549287284,57.09022136314777,57.81947682057411,17700178
2021-09-02,57.376712799072266,57.48089044138747,56.77767943339286,57.194395963837174,17265598
2021-09-03,58.913360595703125,59.12171589351725,57.350672017361845,57.663210925266874,22906791
2021-09-06,58.13201904296875,59.27799111844205,57.94970218761539,59.2519467049893,11302936
2021-09-07,58.26224136352539,58.57478028750124,57.6632138903238,58.132019295695514,11374723
2021-09-08,58.65290832519531,58.809174792729024,57.871564065159525,57.871564065159525,12497221
2021-09-09,58.75708770751953,59.72074883602134,58.548732411314035,58.678954471442474,19983877
2021-09-13,59.382164001464844,59.512386058266486,58.600819738287676,58.75708620644965,13133424
2021-09-14,60.03329086303711,60.37186823697589,59.382168606171234,59.382168606171234,13852611
2021-09-15,60.63230895996094,60.866714605331886,60.007237174277066,60.13745922104804,19025859
2021-09-16,61.648067474365234,61.986650804748564,60.50209541813858,60.78858992249125,21129102
2021-09-17,61.595970153808594,62.22104194115869,60.4760426650433,61.83036983862117,52041975
2021-09-20,59.694705963134766,61.30948339509718,59.590522351162,60.6844055679964,13756386
2021-09-21,59.90306091308594,60.24164423734607,59.043583376755386,59.66866120018702,14070891
2021-09-22,60.658363342285156,60.84068019892281,59.929107838102865,59.929107838102865,11751877
2021-09-23,61.46574783325195,61.80433114827309,60.84067598806072,60.94485363539529,13392397
2021-09-24,61.0750617980957,61.96058948250593,60.4239456892199,61.46573384789414,11883868
2021-09-27,61.80432891845703,61.908506562033025,61.205301506711535,61.54387884833351,14908830
2021-09-28,64.04418182373047,64.5390315749112,61.83037120664209,61.83037120664209,30580264
2021-09-29,66.38821411132812,66.67470858087229,63.549331709287394,63.679553758542326,29772804
2021-09-30,65.2682876586914,66.9351537608185,64.77343790234431,66.38821518392785,17995564
2021-10-01,66.36217498779297,67.1174748560043,65.11202533181053,65.45060268684395,20085250
2021-10-04,65.76315307617188,66.85703645163886,65.37248086787544,66.57054190923886,11345266
2021-10-05,67.6644058227539,68.02903350970033,65.76313416107256,65.76313416107256,30310881
2021-10-06,67.76859283447266,70.26889817104866,67.37792068449365,68.18530939703801,38136735
2021-10-07,68.88851928710938,69.22710260615476,67.63836962068444,67.97695293972983,19049433
2021-10-08,68.65411376953125,70.03448537988969,68.15925805830874,69.56568003979028,13639896
2021-10-11,68.52388763427734,69.77404319033931,68.34157675970867,68.83642652329283,9461719
2021-10-12,68.36762237548828,69.04478898676112,67.35187245857902,68.68016127001295,14989111
2021-10-13,68.36762237548828,68.94060538113051,67.87277260318133,68.73225009223646,13747222
2021-10-14,70.00845336914062,70.58144241166451,68.23740933483268,68.75830358706719,21061104
2021-10-18,71.02420043945312,72.92547242791419,70.68561710329604,72.92547242791419,22145724
2021-10-19,69.69590759277344,71.49300182643606,69.46150788480688,71.18046292129685,15474921
2021-10-20,68.00299072265625,69.95635124889337,67.53418538859599,69.38336827641601,16132831
2021-10-21,68.57598114013672,70.58143666448943,68.08113134274844,68.78434240077509,27519955
2021-10-22,68.08113098144531,69.61777515150278,67.71650324815114,69.04479211985986,16376905
2021-10-25,67.9509048461914,68.9666487871135,66.90911053335364,68.5499322542151,15055837
2021-10-26,68.49784088134766,68.9666462182484,67.74254107588074,68.23739678372684,15198604
2021-10-27,68.13322448730469,69.2791965905114,67.84673593239121,68.62808027725104,13412194
2021-10-28,67.01329040527344,68.44575688792403,66.5444850353173,68.13321798755871,13901230
2021-10-29,66.64867401123047,67.71650689514559,65.86732967797424,66.67471842492674,12613387
2021-11-01,68.57598114013672,69.20105896086794,65.94545971742056,68.8103868132069,26818699
2021-11-02,68.13322448730469,69.2791965905114,68.00300241688947,69.04479686376402,14533176
2021-11-03,69.04478454589844,70.32097849184227,67.9248570565743,68.13321233206723,31141038
2021-11-04,70.13866424560547,70.320981079554,69.56568125573175,70.29493666915899,4986216
2021-11-08,73.15985870361328,73.39426434285309,69.93030433870015,70.3209764299778,37249699
2021-11-09,72.76919555664062,73.70681226766241,72.37852341734416,73.68076785578823,19382632
2021-11-10,72.63896942138672,73.60262452902678,72.24829730401146,72.61292501097394,15366904
2021-11-11,72.01766204833984,73.26027693186502,71.63947437223469,72.47688861585229,19049466
2021-11-12,71.82855987548828,72.82805801182988,71.34232037966805,72.39584443967074,14255041
2021-11-15,71.7745361328125,72.47688552748964,71.31530958486847,71.99064601689425,8808997
2021-11-16,70.7750473022461,72.12571404360374,70.58595037239078,72.07168811589396,9738892
2021-11-17,69.39736938476562,70.99115916674235,69.23529158302092,70.72102331429605,9331351
2021-11-18,69.88359832763672,70.36984402454554,68.93813226240343,69.39735881359877,10891344
2021-11-22,67.2633056640625,70.18074901050787,67.02018280899578,69.9916582654668,11624364
2021-11-23,68.15475463867188,68.5329423605159,66.85811367072313,66.99317850607034,18446718
2021-11-24,68.93814086914062,69.85659408619766,68.2898173142347,68.451901294397,12152407
2021-11-25,67.88460540771484,69.15423934127098,67.26330110468052,68.93812946443038,9581943
2021-11-26,65.3453598022461,67.85760272232498,65.10224310971226,67.85760272232498,11587932
2021-11-29,64.18377685546875,65.34535281079873,63.670524376606494,64.58897748254336,15803560
2021-11-30,64.26483154296875,65.3183496212755,63.670533903471565,64.29184450995756,27563893
2021-12-01,63.5894889831543,64.80509093119734,62.94116547104951,64.64300696173552,19871665
2021-12-02,65.18327331542969,65.42638997554538,63.6975356610175,63.75156158548766,20686078
2021-12-03,66.02069091796875,66.37186562802059,65.23730260697721,65.37236742512367,14866089
2021-12-06,65.3453598022461,66.50693588185571,65.10224310971226,66.15576114310197,9379269
2021-12-07,65.15626525878906,66.64199684219078,64.96716832603575,65.80458258411326,14464680
2021-12-08,65.0482177734375,66.20979397408777,64.83211402422194,65.72355435548054,14700337
2021-12-09,64.6700210571289,65.64250006644649,64.53495006265037,65.37236426036016,19297434
2021-12-10,64.8591079711914,65.53444435517385,64.61598514175402,64.83209501046174,20332264
2021-12-13,63.91364669799805,65.53444919290673,63.67052385061341,65.37236523369336,20362045
2021-12-14,63.697547912597656,64.39989743154098,63.2923472182645,64.29184556181798,17422254
2021-12-15,62.508949279785156,63.967674030436456,62.400897426513495,63.58948636111467,17936938
2021-12-16,62.53596496582031,63.29234033739527,62.373887178856215,63.049223656949124,15950560
2021-12-17,60.96918487548828,62.67103245755469,60.69905524569275,62.64401949457513,17648721
2021-12-20,58.75410079956055,60.78010427540746,58.42993900685065,60.50996841767056,17713881
2021-12-21,59.1592903137207,59.59150389468892,58.70006377037139,59.1592903137207,12582459
2021-12-22,58.91617202758789,59.45644368275044,58.4839584131806,59.45644368275044,16343983
2021-12-23,60.59100341796875,60.75308739532119,59.267349547760126,59.37540141074739,15427636
2021-12-24,59.56449508666992,61.32036249538793,59.32137222541259,61.29334953112281,17403219
2021-12-27,59.83463668823242,59.96970152259632,58.91617726594253,59.53748786976005,6689944
2021-12-28,60.67204666137695,60.7800985210932,60.07774906719487,60.104762032123936,8475690
2021-12-29,60.239830017089844,60.780095471434464,59.96969419848201,60.72606954428711,6332934
2021-12-30,59.72657775878906,60.37490131993707,59.37540301173987,60.239836487561114,8269432
2021-12-31,60.239830017089844,60.83412139858183,59.753584307021534,59.753584307021534,8717971
2022-01-03,61.02321243286133,61.21230315961474,60.15877913337723,60.23982419914199,10026562
2022-01-04,61.61750793457031,62.076734484977074,61.18529434695978,61.42841719499671,8322088
2022-01-05,63.34636306762695,63.45442110301774,61.48244388017583,61.61750869582564,21374004
2022-01-06,63.34636306762695,63.56247295553759,61.077243250355465,63.373376030756916,10795557
2022-01-07,64.02169799804688,64.39988565579634,63.18428379507393,63.5624714528234,11303518
2022-01-10,64.6700210571289,64.91313771802292,63.91364574638379,64.29183340175635,9923601
2022-01-11,64.07572174072266,65.07521986747324,63.8596180481521,65.07521986747324,8919054
2022-01-12,64.37287139892578,64.83209793491534,63.94065782488439,64.39988436087395,10748385
2022-01-13,65.45340728759766,65.6425042186807,64.21079239359182,64.64300600094728,12559629
2022-01-14,66.61497497558594,67.20927247582246,65.56145714414812,65.64249602612483,22431007
2022-01-17,66.85810852050781,67.53344501096501,66.56095972276208,67.53344501096501,14548522
2022-01-18,66.9661636352539,67.83059092264537,66.64200185676418,67.10123464963308,21395779
2022-01-19,67.58746337890625,67.85759299856853,66.45290042771263,66.77706215417805,14870110
2022-01-20,67.80358123779297,68.04670412914444,67.1822767999178,67.58747749692229,10007508
2022-01-21,65.75055694580078,67.80357315365335,65.23730443955544,66.99317185626757,14728332
2022-01-24,65.02120208740234,66.1557652719847,64.77808537969523,65.37237684807346,19665838
2022-01-25,65.61548614501953,65.75055095465306,64.45391023355913,64.94014973111052,9651480
2022-01-27,66.29083251953125,66.85811098809982,64.7240557608818,65.31834719543593,12890338
2022-01-28,67.04720306396484,68.64099281983438,66.61498941685376,66.61498941685376,14995069
2022-01-31,67.6415023803711,69.15425327443168,67.10123685372311,68.451903761779,19787082
2022-02-01,65.77757263183594,68.07371179705898,64.56197063545989,68.07371179705898,34627617
2022-02-02,67.23629760742188,67.50643344578053,66.02069560911518,66.18277340240748,14749194
2022-02-03,67.34434509277344,67.99266858954977,67.07420927197145,67.74954573254087,13117138
2022-02-04,67.07421112060547,67.72253463525027,66.83109443976713,67.47941177154065,10723602
2022-02-07,66.39888000488281,67.31733315356917,66.18277010837775,67.26330722516069,13452373
2022-02-08,65.56147003173828,66.75005908298502,64.83210758483457,66.50693620639325,23545662
2022-02-09,67.62859344482422,67.99173834853777,65.78494158833223,66.2039539551369,17581473
2022-02-10,67.0140380859375,67.85206273362023,66.84642932022855,67.6565202392299,18120168
2022-02-11,68.18727111816406,68.5224758488058,66.5112218904738,66.7626254384551,26486850
2022-02-14,65.1145248413086,67.60066552430226,64.89105496973444,67.60066552430226,16463770
2022-02-15,66.34362030029297,66.48329534677335,63.96922123357967,65.36592694303579,12978223
2022-02-16,67.87999725341797,68.27107585313583,66.62296026724356,66.62296026724356,17673190
2022-02-17,67.82413482666016,69.24877429255724,67.32132127361537,68.6342258151961,16774602
2022-02-18,67.6844482421875,68.32693673474967,67.37717725268571,67.82412326739934,7978566
2022-02-21,66.59503173828125,67.68446004186083,66.25982057040244,67.04197783091259,8595442
2022-02-22,65.42179107666016,66.28774946758506,65.08657993322647,65.36592361835801,11409610
2022-02-23,65.44972229003906,66.09221082305922,65.08657743141295,65.81286714866518,8525215
2022-02-24,61.45515060424805,64.91898454049009,61.064071960450896,64.22062844936201,19848141
2022-02-25,62.76804733276367,66.20394710639684,62.013823871814765,63.131192198910206,28048713
2022-02-28,64.2485580444336,64.91898036023652,61.79035141131758,63.01945472787559,24781798
2022-03-02,62.712181091308594,65.03071258279775,62.26523503052921,63.550205754472536,22390246
2022-03-03,64.05301666259766,65.08657738801155,63.131190849418665,64.24855275900873,28291584
2022-03-04,63.27085876464844,64.47202823827018,63.019448821380465,64.22061829500221,25005861
2022-03-07,62.712181091308594,63.66194067126219,62.12555999092137,63.66194067126219,25392553
2022-03-08,65.39385986328125,65.78493848006231,62.349038513331024,62.572508355136755,33483859
2022-03-09,65.33798217773438,66.42741027328884,64.69549369584736,66.42741027328884,23476054
2022-03-10,67.57272338867188,67.82413335655549,65.75700533340249,66.51122884343229,27592384
2022-03-11,69.10910034179688,69.50017894055959,67.26544226373817,67.48891848886859,18598243
2022-03-14,67.4889144897461,69.75157836780912,67.06990218687365,69.75157836780912,22317814
2022-03-15,66.48329162597656,67.62858730256738,66.03634556821949,67.48891865752478,16501842
2022-03-16,68.13140106201172,68.49453950634343,66.73468916317836,67.20956890707845,15176752
2022-03-17,67.79620361328125,68.66216209613387,67.09784752312729,68.382818381348,41700111
2022-03-21,65.92460632324219,68.04760176248305,65.8128714037087,68.04760176248305,18166521
